"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-10-14","3.4",",,W",,,"7.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","20.1","H,,S","24.4",",,W","13.9",",,W","  270",",,W","  270",",,W","10.3",",,W","13.0",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-10-15","1.7",",,W",,,"7.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","15.3","H,,S","17.2",",,W","12.2",",,W","  280",",,W","  280",",,W","5.8",",,W","7.6",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-10-16","4.5",",,W",,,"1.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","11.7","H,,S","13.9",",,W","7.8",",,W","  270",",,W","  260",",,W","9.8",",,W","13.9",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-10-17","4.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","11.6","H,,S","17.8",",,W","7.2",",,W","  270",",,W","  260",",,W","10.7",",,W","13.9",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-10-18","1.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","12.3","H,,S","20.6",",,W","4.4",",,W","  270",",,W","  260",",,W","6.7",",,W","10.3",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-10-19","2.5",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","13.6","H,,S","23.3",",,W","6.1",",,W","  260",",,W","  250",",,W","7.6",",,W","10.3",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-10-20","2.5",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","15.1","H,,S","22.8",",,W","10.0",",,W","  210",",,W","  220",",,W","6.7",",,W","8.5",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-10-21","5.0",",,W",,,"7.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","14.9","H,,S","17.2",",,W","5.6",",,W","  250",",,W","  250",",,W","10.3",",,W","13.9",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-10-22","1.5",",,W",,,"0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","7.0","H,,S","10.6",",,W","1.7",",,W","  140",",,W","  120",",,W","4.5",",,W","6.3",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-10-23","2.2",",,W",,,"0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","8.1","H,,S","11.1",",,W","2.8",",,W","  260",",,W","  280",",,W","7.2",",,W","10.3",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-10-24","2.2",",,W",,,"16.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","4.8","H,,S","9.4",",,W","-0.5",",,W","   60",",,W","   50",",,W","7.2",",,W","10.3",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-10-25","6.4",",,W",,,"28.2",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","7.7","H,,S","9.4",",,W","6.7",",,W","   30",",,W","   40",",,W","10.3",",,W","14.8",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-10-26","3.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","6.7","H,,S","10.6",",,W","0.6",",,W","  350",",,W","  320",",,W","6.3",",,W","9.4",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-10-27","1.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","6.4","H,,S","11.1",",,W","1.1",",,W","   80",",,W","   60",",,W","5.4",",,W","7.2",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-10-28","4.6",",,W",,,"0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","12.0","H,,S","17.2",",,W","9.4",",,W","  100",",,W","  100",",,W","9.4",",,W","13.0",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-10-29","4.7",",,W",,,"13.7",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","11.7","H,,S","13.3",",,W","10.0",",,W","   40",",,W","   60",",,W","7.6",",,W","11.2",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-10-30","3.5",",,W",,,"0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","10.7","H,,S","12.2",",,W","9.4",",,W","  350",",,W","   50",",,W","6.7",",,W","10.3",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-10-31","4.1",",,W",,,"0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","9.3","H,,S","13.3",",,W","5.6",",,W","  300",",,W","  300",",,W","9.8",",,W","15.7",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-01","4.5",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","5.7","H,,S","8.3",",,W","0.6",",,W","  270",",,W","  280",",,W","10.3",",,W","13.9",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-02","4.5",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","4.6","H,,S","7.8",",,W","-0.5",",,W","  260",",,W","  240",",,W","11.2",",,W","15.7",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-03","1.9",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","2.2","H,,S","8.3",",,W","-2.7",",,W","  290",",,W","  230",",,W","5.8",",,W","9.4",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-04","0.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","3.6","H,,S","8.3",",,W","-1.0",",,W","  280",",,W","  350",",,W","4.5",",,W","6.7",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-05","2.6",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","3.9","H,,S","10.6",",,W","-0.5",",,W","  200",",,W","  210",",,W","5.4",",,W","6.7",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-06","3.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","5.3","H,,S","12.8",",,W","0.0",",,W","  190",",,W","  200",",,W","8.1",",,W","10.3",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-07","3.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","9.8","H,,S","18.3",",,W","4.4",",,W","  220",",,W","  210",",,W","6.3",",,W","10.3",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-08","3.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","12.4","H,,S","18.3",",,W","7.2",",,W","  250",",,W","  210",",,W","7.2",",,W","9.8",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-09","1.9",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","10.1","H,,S","13.3",",,W","2.2",",,W","   10",",,W","   40",",,W","5.4",",,W","6.7",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-10","2.1",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","5.2","H,,S","12.8",",,W","-2.1",",,W","  120",",,W","  110",",,W","7.2",",,W","9.8",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-11","6.4",",,W",,,"1.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","10.9","H,,S","18.3",",,W","6.7",",,W","  200",",,W","  210",",,W","14.3",",,W","20.1",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-12","6.1",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","6.3","H,,S","9.4",",,W","1.7",",,W","  210",",,W","  200",",,W","12.5",",,W","16.5",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-13","5.4",",,W",,,"1.0",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","2.8","H,,S","6.1",",,W","1.1",",,W","  280",",,W","  280",",,W","10.3",",,W","14.8",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-14","4.5",",,W",,,"3.6",",,W,2400","3.0",",,W,2400","0.0",",,W,2400","2.2","H,,S","3.3",",,W","0.6",",,W","  220",",,W","  220",",,W","8.1",",,W","11.6",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-15","3.4",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","1.7","H,,S","3.9",",,W","-0.5",",,W","  260",",,W","  260",",,W","7.2",",,W","8.9",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-16","3.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","1.9","H,,S","6.7",",,W","-2.7",",,W","  140",",,W","  120",",,W","8.1",",,W","11.6",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-17","5.1",",,W",,,"13.7",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","10.3","H,,S","15.6",",,W","5.0",",,W","  300",",,W","  210",",,W","8.9",",,W","12.5",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-18","6.1",",,W",,,"0.0","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","4.8","H,,S","7.8",",,W","0.0",",,W","  250",",,W","  260",",,W","13.0",",,W","16.5",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-19","3.5",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","1.6","H,,S","5.6",",,W","-1.0",",,W","  280",",,W","  290",",,W","6.7",",,W","9.4",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-20","4.1",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","2.1","H,,S","5.6",",,W","0.6",",,W","  190",",,W","  200",",,W","8.1",",,W","10.7",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-21","3.8",",,W",,,"1.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","3.8","H,,S","10.0",",,W","-1.0",",,W","  290",",,W","  300",",,W","12.5",",,W","19.2",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-22","5.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","0.6","H,,S","2.8",",,W","-5.5",",,W","  270",",,W","  260",",,W","10.3",",,W","13.9",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-23","2.6",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","-1.7","H,,S","4.4",",,W","-7.1",",,W","  180",",,W","  280",",,W","5.8",",,W","8.1",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-24","6.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","4.6","H,,S","11.7",",,W","0.6",",,W","  190",",,W","  190",",,W","11.2",",,W","15.2",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-25","3.8",",,W",,,"6.1",",,W,2400","3.0",",,W,2400","0.0",",,W,2400","7.3","H,,S","9.4",",,W","-1.0",",,W","  300",",,W","  290",",,W","8.1",",,W","11.6",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-26","4.6",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","-1.4","H,,S","-1.0",",,W","-4.9",",,W","  290",",,W","  310",",,W","9.4",",,W","12.1",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-27","2.5",",,W",,,"6.1",",,W,2400","61.0",",,W,2400","0.0",",,W,2400","-2.5","H,,S","-1.0",",,W","-4.9",",,W","  150",",,W","  140",",,W","6.7",",,W","8.9",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-28","4.7",",,W",,,"0.0","T,,W,2400","0.0","T,,W,2400","50.0",",,W,2400","-0.3","H,,S","2.8",",,W","-2.1",",,W","  280",",,W","  270",",,W","10.3",",,W","14.3",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-29","2.8",",,W",,,"4.1",",,W,2400","71.0",",,W,2400","30.0",",,W,2400","-0.1","H,,S","4.4",",,W","-4.9",",,W","  210",",,W","  200",",,W","6.7",",,W","8.5",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-11-30","3.4",",,W",,,"0.3",",,W,2400","8.0",",,W,2400","100.0",",,W,2400","1.2","H,,S","3.9",",,W","-2.7",",,W","  280",",,W","  270",",,W","9.8",",,W","13.9",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-01","3.6",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","30.0",",,W,2400","1.9","H,,S","7.2",",,W","-2.1",",,W","  160",",,W","  160",",,W","7.6",",,W","10.7",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-02","6.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","8.4","H,,S","11.7",",,W","3.3",",,W","  280",",,W","  280",",,W","12.5",",,W","17.0",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-03","1.3",",,W",,,"0.5",",,W,2400","3.0",",,W,2400","0.0",",,W,2400","3.4","H,,S","3.9",",,W","1.1",",,W","  210",",,W","  210",",,W","4.5",",,W","6.3",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-04","4.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","3.7","H,,S","6.7",",,W","0.0",",,W","  280",",,W","  290",",,W","10.3",",,W","13.9",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-05","4.3",",,W",,,"3.8",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","1.5","H,,S","5.6",",,W","0.0",",,W","  110",",,W","  120",",,W","10.3",",,W","16.1",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-06","7.5",",,W",,,"0.3",",,W,2400","8.0",",,W,2400","0.0",",,W,2400","2.9","H,,S","6.1",",,W","-4.9",",,W","  260",",,W","  280",",,W","14.3",",,W","18.8",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-07","3.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","-4.9","H,,S","-3.8",",,W","-7.1",",,W","  280",",,W","  280",",,W","8.9",",,W","10.7",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-08","2.6",",,W",,,"1.5",",,W,2400","46.0",",,W,2400","50.0",",,W,2400","-3.9","H,,S","-0.5",",,W","-6.0",",,W","  200",",,W","  180",",,W","5.4",",,W","8.5",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-09","4.5",",,W",,,"0.0","T,,W,2400","0.0","T,,W,2400","30.0",",,W,2400","-1.1","H,,S","4.4",",,W","-4.3",",,W","  120",",,W","  110",",,W","9.8",",,W","13.4",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-10","2.9",",,W",,,"6.4",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400","4.2","H,,S","11.1",",,W","1.7",",,W","  110",",,W","  110",",,W","13.9",",,W","18.3",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-11","8.3",",,W",,,"14.5",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","8.9","H,,S","15.6",",,W","-0.5",",,W","  240",",,W","  240",",,W","17.4",",,W","25.0",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-12","6.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","2.9","H,,S","8.9",",,W","-0.5",",,W","  210",",,W","  200",",,W","10.7",",,W","14.8",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-13","4.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","5.6","H,,S","10.0",",,W","-1.0",",,W","  250",",,W","  210",",,W","8.1",",,W","12.5",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-14","3.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","2.8","H,,S","9.4",",,W","-3.2",",,W","  140",",,W","  130",",,W","8.1",",,W","11.6",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-15","6.3",",,W",,,"3.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","9.7","H,,S","17.2",",,W","6.7",",,W","  200",",,W","  190",",,W","12.5",",,W","19.2",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-16","10.5",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","14.3","H,,S","17.2",",,W","2.8",",,W","  250",",,W","  250",",,W","17.9",",,W","25.0",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-17","4.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","2.0","H,,S","4.4",",,W","-0.5",",,W","  260",",,W","  260",",,W","10.7",",,W","15.7",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-18","3.8",",,W",,,"6.1",",,W,2400","58.0",",,W,2400","30.0",",,W,2400","-0.2","H,,S","0.6",",,W","-1.0",",,W","   60",",,W","  350",",,W","6.3",",,W","8.5",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-19","2.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","50.0",",,W,2400","-0.9","H,,S","1.1",",,W","-1.6",",,W","  160",",,W","  160",",,W","6.3",",,W","8.1",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-20","5.1",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","50.0",",,W,2400","-0.1","H,,S","5.0",",,W","-2.1",",,W","  230",",,W","  210",",,W","9.8",",,W","14.8",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-21","4.6",",,W",,,"0.0",",,W,2400","0.0","T,,W,2400","50.0",",,W,2400","-0.1","H,,S","3.9",",,W","-7.1",",,W","  270",",,W","  270",",,W","13.9",",,W","18.8",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-22","5.5",",,W",,,"0.0","T,,W,2400","0.0","T,,W,2400","30.0",",,W,2400","-2.3","H,,S","0.0",",,W","-5.5",",,W","  300",",,W","  300",",,W","11.2",",,W","16.5",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-23","3.8",",,W",,,"0.0","T,,W,2400","0.0","T,,W,2400","30.0",",,W,2400","-2.4","H,,S","3.9",",,W","-6.0",",,W","  160",",,W","  170",",,W","9.4",",,W","12.5",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-24","3.4",",,W",,,"1.3",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400","4.5","H,,S","10.6",",,W","-1.6",",,W","  180",",,W","  180",",,W","6.7",",,W","9.8",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-25","2.5",",,W",,,"3.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","8.6","H,,S","11.1",",,W","-1.6",",,W","  340",",,W","  350",",,W","6.7",",,W","9.4",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-26","2.4",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","-0.1","H,,S","3.3",",,W","-4.3",",,W","   90",",,W","   80",",,W","7.2",",,W","10.3",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-27","5.1",",,W",,,"7.9",",,W,2400","28.0",",,W,2400","30.0",",,W,2400","0.7","H,,S","3.9",",,W","-1.0",",,W","  260",",,W","  260",",,W","10.3",",,W","13.4",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-28","3.2",",,W",,,"4.3",",,W,2400","30.0",",,W,2400","30.0",",,W,2400","0.9","H,,S","2.2",",,W","-1.0",",,W","  250",",,W","  250",",,W","8.1",",,W","10.3",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-29","3.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","50.0",",,W,2400","0.7","H,,S","3.3",",,W","-1.6",",,W","  270",",,W","  270",",,W","9.8",",,W","13.4",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-30","2.7",",,W",,,"0.0","T,,W,2400","0.0","T,,W,2400","50.0",",,W,2400","-1.0","H,,S","1.1",",,W","-2.7",",,W","  150",",,W","  130",",,W","5.8",",,W","7.6",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2021-12-31","2.6",",,W",,,"0.5",",,W,2400","0.0",",,W,2400","30.0",",,W,2400","2.4","H,,S","5.6",",,W","1.1",",,W","  200",",,W","  200",",,W","5.4",",,W","6.3",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-01-01","5.1",",,W",,,"4.8",",,W,2400","46.0",",,W,2400","0.0",",,W,2400","0.8","H,,S","2.2",",,W","-7.1",",,W","   20",",,W","   10",",,W","8.9",",,W","14.3",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-01-02","3.1",",,W",,,"2.3",",,W,2400","66.0",",,W,2400","130.0",",,W,2400","-6.8","H,,S","-5.5",",,W","-13.8",",,W","  350",",,W","   20",",,W","6.7",",,W","9.4",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-01-03","3.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","100.0",",,W,2400","-9.2","H,,S","-2.1",",,W","-14.3",",,W","  230",",,W","  240",",,W","7.6",",,W","11.2",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-01-04","5.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","100.0",",,W,2400","-3.7","H,,S","2.2",",,W","-6.6",",,W","  170",",,W","  150",",,W","7.6",",,W","11.6",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-01-05","8.1",",,W",,,"1.3",",,W,2400","25.0",",,W,2400","80.0",",,W,2400","-0.7","H,,S","2.2",",,W","-9.3",",,W","  240",",,W","  250",",,W","13.9",",,W","19.2",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-01-06","5.7",",,W",,,"1.0",",,W,2400","25.0",",,W,2400","100.0",",,W,2400","-7.3","H,,S","-5.5",",,W","-11.6",",,W","  220",",,W","  240",",,W","9.8",",,W","13.9",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-01-07","2.0",",,W",,,"0.0",",,W,2400","0.0","T,,W,2400","100.0",",,W,2400","-10.6","H,,S","-6.0",",,W","-16.0",",,W","  290",",,W","  300",",,W","5.4",",,W","6.7",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-01-08","5.4",",,W",,,"0.3",",,W,2400","0.0",",,W,2400","100.0",",,W,2400","-8.4","H,,S","1.1",",,W","-13.2",",,W","  160",",,W","  170",",,W","10.7",",,W","13.9",",,W"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2022-01-09","6.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","100.0",",,W,2400","-0.4","H,,S","2.2",",,W","-10.5",",,W","  290",",,W","  290",",,W","13.4",",,W","19.2",",,W"
